dataset,model,n_features,seed,library,approximator,budget,method,runtime_s,n_model_evals,relative_mae,mean_abs_diff,sign_agreement,mean_sample_rho,relative_additivity_gap
ames_housing,random_forest,12,3,dalex,permutation,512.0,dalex / permutation,40.3351,560111.0,0.06908676842109493,376.5067281576675,0.9583333333333334,0.9692307692307693,7.761659207060732e-16
ames_housing,random_forest,12,3,dalex,permutation,2048.0,dalex / permutation,160.4657,2224111.0,0.022157821846687038,121.02264087300199,0.9833333333333333,0.9895104895104897,8.072125575343161e-16
ames_housing,decision_tree,12,3,shap,kernel,128.0,shap / kernel,0.0526,128110.0,0.14926494747898592,966.9491010273281,0.88,0.926796517611632,3.2305284112258523e-17
ames_housing,decision_tree,12,3,shap,kernel,512.0,shap / kernel,0.1211,512110.0,0.07232697371960886,468.4628134133605,0.97,0.9758333703953165,0.0
ames_housing,decision_tree,12,3,shap,kernel,2048.0,shap / kernel,0.4462,2048110.0,0.029644340775974592,190.21360896472208,0.99,0.9905444262304217,3.2305284112258523e-17
ames_housing,decision_tree,12,3,shap,permutation,128.0,shap / permutation,0.0483,107347.0,0.18415620005176017,1183.1043273147968,0.925,0.960839160839161,3.2305284112258523e-17
ames_housing,decision_tree,12,3,shap,permutation,512.0,shap / permutation,0.1655,396355.0,0.1008374579525322,658.3098811508015,1.0,0.983916083916084,3.2305284112258523e-17
ames_housing,decision_tree,12,3,shap,permutation,2048.0,shap / permutation,0.636,1573062.0,0.04858561236237764,312.9371876616826,1.0,0.990909090909091,6.461056822451705e-17
ames_housing,decision_tree,12,3,shapiq,kernel,128.0,shapiq / kernel,0.4944,128101.0,0.26085331824100877,1779.915849918552,0.8333333333333334,0.9223776223776227,4.1553158530024104e-09
ames_housing,decision_tree,12,3,shapiq,kernel,512.0,shapiq / kernel,0.6386,512101.0,0.11210627295479049,732.803199128774,0.8583333333333333,0.953846153846154,4.406456388669573e-09
ames_housing,decision_tree,12,3,shapiq,kernel,2048.0,shapiq / kernel,1.3488,2048101.0,0.03042942922132634,197.03346431561644,0.975,0.9888111888111888,4.466042677582531e-09
ames_housing,decision_tree,12,3,shapiq,permutation,128.0,shapiq / permutation,2.1911,123101.0,0.24070198619213756,1537.5596185365573,0.925,0.9195804195804197,3.2305284112258523e-17
ames_housing,decision_tree,12,3,shapiq,permutation,512.0,shapiq / permutation,5.3797,508101.0,0.12698387176994688,817.8880031976073,0.9416666666666667,0.9748251748251751,3.2305284112258523e-17
ames_housing,decision_tree,12,3,shapiq,permutation,2048.0,shapiq / permutation,17.6907,2048101.0,0.05599555394910963,361.1555180598221,1.0,0.983916083916084,2.2613698878580966e-16
ames_housing,decision_tree,12,3,lightshap,kernel,128.0,lightshap / kernel,3.0443,2816110.0,0.042168121212760194,272.19828785505314,0.95,0.9923076923076923,0.0
ames_housing,decision_tree,12,3,lightshap,kernel,512.0,lightshap / kernel,9.7206,8956310.0,0.022524224327088088,145.34728674094546,0.9833333333333333,0.9902097902097904,3.2305284112258523e-17
ames_housing,decision_tree,12,3,lightshap,kernel,2048.0,lightshap / kernel,14.418,13351910.0,0.02016897759496623,130.16903406693618,0.9833333333333333,0.9916083916083916,3.2305284112258523e-17
ames_housing,decision_tree,12,3,lightshap,permutation,128.0,lightshap / permutation,3.1302,2328110.0,0.05001093287511166,321.5853222160274,1.0,0.9874125874125875,1.292211364490341e-16
ames_housing,decision_tree,12,3,lightshap,permutation,512.0,lightshap / permutation,9.2608,7353710.0,0.022316539903764167,143.7648385512226,1.0,0.990909090909091,3.553581252348438e-16
ames_housing,decision_tree,12,3,lightshap,permutation,2048.0,lightshap / permutation,13.63,10933910.0,0.020489697420609517,132.0751870402666,1.0,0.990909090909091,2.907475570103267e-16
ames_housing,decision_tree,12,3,dalex,permutation,128.0,dalex / permutation,0.8941,144111.0,0.3495746313850989,2230.85379006132,0.9333333333333333,0.934965034965035,0.0
ames_housing,decision_tree,12,3,dalex,permutation,512.0,dalex / permutation,3.3813,560111.0,0.16951433690056333,1083.5144055571072,0.9833333333333333,0.9657342657342658,0.0
ames_housing,decision_tree,12,3,dalex,permutation,2048.0,dalex / permutation,13.4412,2224111.0,0.06368960735596768,411.8068094367914,0.9916666666666667,0.9874125874125875,0.0
ames_housing,linear_regularized,12,3,shap,kernel,128.0,shap / kernel,0.0467,128110.0,0.001250256924580798,9.034506021431396,1.0,0.9982502173821434,1.6523009303886046e-15
ames_housing,linear_regularized,12,3,shap,kernel,512.0,shap / kernel,0.1158,512110.0,0.0012337429933045416,8.915149641046389,1.0,0.9982502173821434,1.6523009303886046e-15
ames_housing,linear_regularized,12,3,shap,kernel,2048.0,shap / kernel,0.4603,2048110.0,0.0012273262593268275,8.868465714707197,1.0,0.9982502173821434,1.4765242356664125e-15
ames_housing,linear_regularized,12,3,shap,permutation,128.0,shap / permutation,0.0536,107347.0,7.986100679498361e-15,5.773027981585225e-11,1.0,1.0,5.413922197443512e-15
ames_housing,linear_regularized,12,3,shap,permutation,512.0,shap / permutation,0.1546,396355.0,6.882839719584427e-15,4.975497791548377e-11,1.0,1.0,5.413922197443512e-15
ames_housing,linear_regularized,12,3,shap,permutation,2048.0,shap / permutation,0.5912,1573062.0,6.886113071703534e-15,4.977864046888196e-11,1.0,1.0,5.554543553221266e-15
ames_housing,linear_regularized,12,3,shapiq,kernel,128.0,shapiq / kernel,0.503,128101.0,1.514900048289441e-07,0.0010950976988035154,1.0,1.0,5.273300841665759e-15
ames_housing,linear_regularized,12,3,shapiq,kernel,512.0,shapiq / kernel,0.6177,512101.0,2.7856859754875536e-07,0.002013729014562397,1.0,1.0,4.253796012277045e-15
ames_housing,linear_regularized,12,3,shapiq,kernel,2048.0,shapiq / kernel,1.2933,2048101.0,4.2280442827806437e-07,0.0030563875692854645,1.0,1.0,3.867087283888223e-15
ames_housing,linear_regularized,12,3,shapiq,permutation,128.0,shapiq / permutation,2.3041,123101.0,7.84106466206707e-15,5.6681837001804073e-11,1.0,1.0,7.734174567776447e-16
ames_housing,linear_regularized,12,3,shapiq,permutation,512.0,shapiq / permutation,5.3648,508101.0,7.86249554514653e-15,5.683675752266027e-11,1.0,1.0,7.382621178332065e-16
ames_housing,linear_regularized,12,3,shapiq,permutation,2048.0,shapiq / permutation,18.6844,2048101.0,7.831779072336642e-15,5.661471291773523e-11,1.0,1.0,1.863232964055235e-15
ames_housing,linear_regularized,12,3,lightshap,kernel,128.0,lightshap / kernel,0.0517,44110.0,9.816733858844965e-15,7.096364236976645e-11,1.0,1.0,3.51553389444384e-17
ames_housing,linear_regularized,12,3,lightshap,kernel,512.0,lightshap / kernel,0.0497,44110.0,9.816733858844965e-15,7.096364236976645e-11,1.0,1.0,3.51553389444384e-17
ames_housing,linear_regularized,12,3,lightshap,kernel,2048.0,lightshap / kernel,0.0497,44110.0,9.816733858844965e-15,7.096364236976645e-11,1.0,1.0,3.51553389444384e-17
ames_housing,linear_regularized,12,3,lightshap,permutation,128.0,lightshap / permutation,0.0703,60110.0,7.983203092229965e-15,5.7709333608121e-11,1.0,1.0,7.031067788887679e-17
ames_housing,linear_regularized,12,3,lightshap,permutation,512.0,lightshap / permutation,0.07,60110.0,7.983203092229965e-15,5.7709333608121e-11,1.0,1.0,7.031067788887679e-17
ames_housing,linear_regularized,12,3,lightshap,permutation,2048.0,lightshap / permutation,0.0699,60110.0,7.983203092229965e-15,5.7709333608121e-11,1.0,1.0,7.031067788887679e-17
ames_housing,linear_regularized,12,3,dalex,permutation,128.0,dalex / permutation,0.8845,144111.0,7.857305485124084e-15,5.679923938591476e-11,1.0,1.0,7.031067788887678e-16
ames_housing,linear_regularized,12,3,dalex,permutation,512.0,dalex / permutation,3.513,560111.0,7.765756061796643e-15,5.6137442842422517e-11,1.0,1.0,7.382621178332065e-16
ames_housing,linear_regularized,12,3,dalex,permutation,2048.0,dalex / permutation,13.225,2224111.0,7.746266459798774e-15,5.599655554059761e-11,1.0,1.0,7.031067788887678e-16
ames_housing,gradient_boosting,12,3,shap,kernel,128.0,shap / kernel,0.1359,128110.0,0.06915853234047618,411.0250591107087,0.97,0.9754831071611474,6.237583708943348e-16
ames_housing,gradient_boosting,12,3,shap,kernel,512.0,shap / kernel,0.3626,512110.0,0.028017481327467862,166.46461983644627,0.99,0.9912449526987599,5.643528117615408e-16
ames_housing,gradient_boosting,12,3,shap,kernel,2048.0,shap / kernel,1.3319,2048110.0,0.01411267997541133,84.05503245002627,1.0,0.9968491644454668,4.158389139295564e-16
ames_housing,gradient_boosting,12,3,shap,permutation,128.0,shap / permutation,0.1594,107347.0,0.04393765074356129,262.5925526058672,0.9833333333333333,0.9916083916083916,3.4752252092684348e-15
ames_housing,gradient_boosting,12,3,shap,permutation,512.0,shap / permutation,0.5688,396355.0,0.024747475746852116,147.41741394622164,0.9916666666666667,0.997902097902098,3.297008531870054e-15
ames_housing,gradient_boosting,12,3,shap,permutation,2048.0,shap / permutation,2.2355,1573062.0,0.011397849834657149,67.92213737368864,1.0,0.9986013986013986,3.3267113114364508e-15
ames_housing,gradient_boosting,12,3,shapiq,kernel,128.0,shapiq / kernel,1.5788,128101.0,0.14554633151325277,892.8762287592654,0.8916666666666667,0.9580419580419581,1.982492626244103e-09
ames_housing,gradient_boosting,12,3,shapiq,kernel,512.0,shapiq / kernel,1.8909,512101.0,0.06330364530988268,380.79069839256607,0.9166666666666666,0.9734265734265735,2.193661151454531e-09
ames_housing,gradient_boosting,12,3,shapiq,kernel,2048.0,shapiq / kernel,3.334,2048101.0,0.017922012487668084,106.76693265454473,0.9666666666666667,0.997902097902098,2.1988626131038603e-09
ames_housing,gradient_boosting,12,3,shapiq,permutation,128.0,shapiq / permutation,7.3076,123101.0,0.12859033283205548,772.1419552752295,0.9833333333333333,0.96993006993007,3.861361343631595e-16
ames_housing,gradient_boosting,12,3,shapiq,permutation,512.0,shapiq / permutation,17.4738,508101.0,0.05330890739337946,319.1152323425366,0.9916666666666667,0.9902097902097904,3.861361343631595e-16
ames_housing,gradient_boosting,12,3,shapiq,permutation,2048.0,shapiq / permutation,58.3993,2048101.0,0.02719620527693642,162.31513882982102,0.9916666666666667,0.9958041958041959,3.861361343631595e-16
ames_housing,gradient_boosting,12,3,lightshap,kernel,128.0,lightshap / kernel,2.4017,1122110.0,0.017911065611391833,106.4475106723155,0.9833333333333333,0.9965034965034965,2.9702779566396884e-17
ames_housing,gradient_boosting,12,3,lightshap,kernel,512.0,lightshap / kernel,2.8163,1331110.0,0.017411078901112206,103.45155044085936,0.9833333333333333,0.9972027972027974,2.9702779566396884e-17
ames_housing,gradient_boosting,12,3,lightshap,kernel,2048.0,lightshap / kernel,2.8636,1331110.0,0.017411078901112206,103.45155044085936,0.9833333333333333,0.9972027972027974,2.9702779566396884e-17
ames_housing,gradient_boosting,12,3,lightshap,permutation,128.0,lightshap / permutation,2.2875,945710.0,0.01743518038444276,103.64321814880849,0.9916666666666667,0.9965034965034967,0.0
ames_housing,gradient_boosting,12,3,lightshap,permutation,512.0,lightshap / permutation,2.7341,1134710.0,0.016458303662738382,97.83937561993712,0.9916666666666667,0.9965034965034967,0.0
ames_housing,gradient_boosting,12,3,lightshap,permutation,2048.0,lightshap / permutation,2.717,1134710.0,0.016458303662738382,97.83937561993712,0.9916666666666667,0.9965034965034967,0.0
ames_housing,gradient_boosting,12,3,dalex,permutation,128.0,dalex / permutation,2.3879,144111.0,0.12426007763831176,746.4429939304736,0.9583333333333334,0.9762237762237763,4.158389139295564e-16
ames_housing,gradient_boosting,12,3,dalex,permutation,512.0,dalex / permutation,9.0769,560111.0,0.06217641511306527,370.9321222362933,0.9833333333333333,0.9867132867132868,3.2673057523036576e-16
ames_housing,gradient_boosting,12,3,dalex,permutation,2048.0,dalex / permutation,36.137,2224111.0,0.022827183942258904,136.41152044718413,1.0,0.997902097902098,3.564333547967626e-16
bike,random_forest,12,3,shap,kernel,128.0,shap / kernel,0.5774,128110.0,0.06264046781809793,1.0337157473578233,0.94,0.9492133645984593,5.465029488595979e-16
bike,random_forest,12,3,shap,kernel,512.0,shap / kernel,1.6518,512110.0,0.0356605276331413,0.5864469730783873,0.99,0.9884428468254066,5.332141233554132e-16
bike,random_forest,12,3,shap,kernel,2048.0,shap / kernel,5.9353,2048110.0,0.015581637999966463,0.2571278860432766,1.0,0.9982502173821434,5.066364723470436e-16
bike,random_forest,12,3,shap,permutation,128.0,shap / permutation,0.858,105039.0,0.04542570641838003,0.7544284262265674,0.9666666666666667,0.988811188811189,3.004935667133777e-15
bike,random_forest,12,3,shap,permutation,512.0,shap / permutation,3.0449,388132.0,0.0242032160406063,0.4001951396103897,0.9833333333333333,0.993006993006993,3.018224492637962e-15
bike,random_forest,12,3,shap,permutation,2048.0,shap / permutation,11.9954,1538614.0,0.011299622645976842,0.18701038015072433,1.0,0.9986013986013986,2.9916468416295924e-15
bike,random_forest,12,3,shapiq,kernel,128.0,shapiq / kernel,7.1294,128101.0,0.15781520691590656,2.6251262489892606,0.8,0.9020979020979022,2.169751620112432e-09
bike,random_forest,12,3,shapiq,kernel,512.0,shapiq / kernel,8.4712,512101.0,0.05216121414368738,0.8665199867902054,0.9333333333333333,0.9594405594405595,2.2704090780434766e-09
bike,random_forest,12,3,shapiq,kernel,2048.0,shapiq / kernel,13.7676,2048101.0,0.01809766211322082,0.30062955236299954,0.95,0.9965034965034965,2.289185617061393e-09
bike,random_forest,12,3,shapiq,permutation,128.0,shapiq / permutation,33.4876,123101.0,0.10999811460403906,1.8532701975709485,0.9416666666666667,0.9685314685314687,3.970036619375194e-16
bike,random_forest,12,3,shapiq,permutation,512.0,shapiq / permutation,80.0834,508101.0,0.04757091376220292,0.7900941790079893,0.975,0.9930069930069931,4.933476468428589e-16
bike,random_forest,12,3,shapiq,permutation,2048.0,shapiq / permutation,267.3001,2048101.0,0.022282028948661943,0.36929756509409956,0.9916666666666667,0.995804195804196,4.1693690019379664e-16
bike,random_forest,12,3,lightshap,kernel,128.0,lightshap / kernel,3.5749,503910.0,0.025490635439563012,0.4219092808798223,0.9583333333333334,0.9867132867132866,7.807184983708541e-17
bike,random_forest,12,3,lightshap,kernel,512.0,lightshap / kernel,3.6359,503910.0,0.025490635439563012,0.4219092808798223,0.9583333333333334,0.9867132867132866,7.807184983708541e-17
bike,random_forest,12,3,lightshap,kernel,2048.0,lightshap / kernel,3.5924,503910.0,0.025490635439563012,0.4219092808798223,0.9583333333333334,0.9867132867132866,7.807184983708541e-17
bike,random_forest,12,3,lightshap,permutation,128.0,lightshap / permutation,3.3398,420110.0,0.019986294307089886,0.33136230688640117,1.0,0.9986013986013986,1.4119377098196298e-16
bike,random_forest,12,3,lightshap,permutation,512.0,lightshap / permutation,3.3522,420110.0,0.019986294307089886,0.33136230688640117,1.0,0.9986013986013986,1.4119377098196298e-16
bike,random_forest,12,3,lightshap,permutation,2048.0,lightshap / permutation,3.3716,420110.0,0.019986294307089886,0.33136230688640117,1.0,0.9986013986013986,1.4119377098196298e-16
bike,random_forest,12,3,dalex,permutation,128.0,dalex / permutation,10.5438,144111.0,0.1346483710515094,2.237016808140929,0.9,0.9671328671328672,3.504927726728728e-16
bike,random_forest,12,3,dalex,permutation,512.0,dalex / permutation,40.5165,560111.0,0.052766531864867516,0.8721696996333713,0.9666666666666667,0.981818181818182,3.4384835992078047e-16
bike,random_forest,12,3,dalex,permutation,2048.0,dalex / permutation,161.3629,2224111.0,0.026775703910934583,0.44340314242994533,1.0,0.9958041958041959,3.637815981770576e-16
bike,decision_tree,12,3,shap,kernel,128.0,shap / kernel,0.0505,128110.0,0.11657251663895037,2.1133500094786584,0.8888888888888888,0.9220182614978981,1.46371963245086e-16
bike,decision_tree,12,3,shap,kernel,512.0,shap / kernel,0.113,512110.0,0.05796463763919957,1.0352249402700442,0.93,0.9618228410285494,3.9919626339568903e-17
bike,decision_tree,12,3,shap,kernel,2048.0,shap / kernel,0.4405,2048110.0,0.0193116517747506,0.3462428792461308,0.97,0.9852904777178841,5.3226168452758546e-17
bike,decision_tree,12,3,shap,permutation,128.0,shap / permutation,0.0476,105039.0,0.1613019758818763,2.898018518518528,0.8695652173913043,0.9139860139860142,1.7298504747146526e-16
bike,decision_tree,12,3,shap,permutation,512.0,shap / permutation,0.1618,388132.0,0.07078333075300905,1.270874007936532,0.9583333333333334,0.9755244755244759,1.46371963245086e-16
bike,decision_tree,12,3,shap,permutation,2048.0,shap / permutation,0.6322,1538614.0,0.03799822245579701,0.6791067166372767,0.9666666666666667,0.9895104895104897,4.2580934762206837e-16
bike,decision_tree,12,3,shapiq,kernel,128.0,shapiq / kernel,0.4914,128101.0,0.24533853056657012,4.429479362949921,0.7666666666666667,0.8685314685314687,3.818735633630181e-09
bike,decision_tree,12,3,shapiq,kernel,512.0,shapiq / kernel,0.6317,512101.0,0.07515261135360164,1.3639041269139895,0.9,0.965734265734266,4.226549160472203e-09
bike,decision_tree,12,3,shapiq,kernel,2048.0,shapiq / kernel,1.3253,2048101.0,0.025451850316362625,0.45737644979433756,0.95,0.9776223776223777,4.328645055248741e-09
bike,decision_tree,12,3,shapiq,permutation,128.0,shapiq / permutation,2.1311,123101.0,0.2212619165125097,4.144342989418008,0.8771929824561403,0.934965034965035,6.653271056594818e-17
bike,decision_tree,12,3,shapiq,permutation,512.0,shapiq / permutation,5.2285,508101.0,0.09728062662523351,1.753805984011983,0.9159663865546218,0.9636363636363636,1.46371963245086e-16
bike,decision_tree,12,3,shapiq,permutation,2048.0,shapiq / permutation,17.4132,2048101.0,0.0524360612483638,0.9408042434715718,0.95,0.9783216783216785,1.197588790187067e-16
bike,decision_tree,12,3,lightshap,kernel,128.0,lightshap / kernel,2.6127,2327710.0,0.03575068132973077,0.6433889254042682,0.925,0.9734265734265735,6.653271056594818e-17
bike,decision_tree,12,3,lightshap,kernel,512.0,lightshap / kernel,5.8419,5280110.0,0.02703163392539536,0.485609037695915,0.9416666666666667,0.9832167832167833,1.3306542113189636e-17
