dataset,model,library,approximator,device,max_depth,seed,n_features,runtime_s
gisette,xgboost,woodelf,path_dependent,cpu,15,6,1000,0.4137
gisette,xgboost,woodelf,interventional,cpu,15,6,1000,0.4944
gisette,xgboost,woodelf,path_dependent,gpu,15,6,1000,4.4574
gisette,xgboost,woodelf,interventional,gpu,15,6,1000,4.4893
gisette,xgboost,woodelf,path_dependent,cpu,20,6,1000,0.4154
gisette,xgboost,woodelf,interventional,cpu,20,6,1000,0.5022
gisette,xgboost,woodelf,path_dependent,gpu,20,6,1000,4.4741
gisette,xgboost,woodelf,interventional,gpu,20,6,1000,4.3915
gisette,xgboost,woodelf,path_dependent,cpu,50,6,1000,0.4054
gisette,xgboost,woodelf,interventional,cpu,50,6,1000,0.4998
gisette,xgboost,woodelf,path_dependent,gpu,50,6,1000,4.5327
gisette,xgboost,woodelf,interventional,gpu,50,6,1000,4.4157
gisette,xgboost,woodelf,path_dependent,cpu,80,6,1000,0.4081
gisette,xgboost,woodelf,interventional,cpu,80,6,1000,0.4883
gisette,xgboost,woodelf,path_dependent,gpu,80,6,1000,4.2666
gisette,xgboost,woodelf,interventional,gpu,80,6,1000,4.29
gisette,lightgbm,woodelf,path_dependent,cpu,4,6,1000,0.3307
gisette,lightgbm,woodelf,interventional,cpu,4,6,1000,0.4203
gisette,lightgbm,woodelf,path_dependent,gpu,4,6,1000,4.177
gisette,lightgbm,woodelf,interventional,gpu,4,6,1000,3.8628
gisette,lightgbm,woodelf,path_dependent,cpu,8,6,1000,0.9364
gisette,lightgbm,woodelf,interventional,cpu,8,6,1000,1.0308
gisette,lightgbm,woodelf,path_dependent,gpu,8,6,1000,9.6354
gisette,lightgbm,woodelf,interventional,gpu,8,6,1000,9.6257
gisette,lightgbm,woodelf,path_dependent,cpu,12,6,1000,0.8742
gisette,lightgbm,woodelf,interventional,cpu,12,6,1000,1.3177
gisette,lightgbm,woodelf,path_dependent,gpu,12,6,1000,11.2292
gisette,lightgbm,woodelf,interventional,gpu,12,6,1000,11.2555
gisette,lightgbm,woodelf,path_dependent,cpu,15,6,1000,1.313
gisette,lightgbm,woodelf,interventional,cpu,15,6,1000,1.6083
gisette,lightgbm,woodelf,path_dependent,gpu,15,6,1000,17.9795
gisette,lightgbm,woodelf,interventional,gpu,15,6,1000,17.9532
gisette,lightgbm,woodelf,path_dependent,cpu,20,6,1000,0.8788
gisette,lightgbm,woodelf,interventional,cpu,20,6,1000,1.1506
gisette,lightgbm,woodelf,path_dependent,gpu,20,6,1000,12.4352
gisette,lightgbm,woodelf,interventional,gpu,20,6,1000,12.7812
gisette,lightgbm,woodelf,path_dependent,cpu,50,6,1000,0.8677
gisette,lightgbm,woodelf,interventional,cpu,50,6,1000,1.0229
gisette,lightgbm,woodelf,path_dependent,gpu,50,6,1000,11.4913
gisette,lightgbm,woodelf,interventional,gpu,50,6,1000,11.3848
gisette,lightgbm,woodelf,path_dependent,cpu,80,6,1000,0.8621
gisette,lightgbm,woodelf,interventional,cpu,80,6,1000,1.0608
gisette,lightgbm,woodelf,path_dependent,gpu,80,6,1000,11.8781
gisette,lightgbm,woodelf,interventional,gpu,80,6,1000,11.7342
gisette,random_forest,woodelf,path_dependent,cpu,4,6,1000,0.3843
gisette,random_forest,woodelf,interventional,cpu,4,6,1000,0.4986
gisette,random_forest,woodelf,path_dependent,gpu,4,6,1000,5.2122
gisette,random_forest,woodelf,interventional,gpu,4,6,1000,5.0271
gisette,random_forest,woodelf,path_dependent,cpu,8,6,1000,1.4362
gisette,random_forest,woodelf,interventional,cpu,8,6,1000,1.6874
gisette,random_forest,woodelf,path_dependent,gpu,8,6,1000,17.9483
gisette,random_forest,woodelf,interventional,gpu,8,6,1000,17.8686
gisette,random_forest,woodelf,path_dependent,cpu,12,6,1000,1.6257
gisette,random_forest,woodelf,interventional,cpu,12,6,1000,3.0443
gisette,random_forest,woodelf,path_dependent,gpu,12,6,1000,25.4218
gisette,random_forest,woodelf,interventional,gpu,12,6,1000,25.3835
gisette,random_forest,woodelf,path_dependent,cpu,15,6,1000,1.9317
gisette,random_forest,woodelf,interventional,cpu,15,6,1000,2.3458
gisette,random_forest,woodelf,path_dependent,gpu,15,6,1000,32.5786
gisette,random_forest,woodelf,interventional,gpu,15,6,1000,32.006
gisette,random_forest,woodelf,path_dependent,cpu,20,6,1000,1.725
gisette,random_forest,woodelf,interventional,cpu,20,6,1000,2.1172
gisette,random_forest,woodelf,path_dependent,gpu,20,6,1000,43.943
gisette,random_forest,woodelf,interventional,gpu,20,6,1000,43.441
gisette,random_forest,woodelf,path_dependent,cpu,50,6,1000,1.897
gisette,random_forest,woodelf,interventional,cpu,50,6,1000,2.1762
gisette,random_forest,woodelf,path_dependent,gpu,50,6,1000,43.3516
gisette,random_forest,woodelf,interventional,gpu,50,6,1000,42.8326
gisette,random_forest,woodelf,path_dependent,cpu,80,6,1000,1.9394
gisette,random_forest,woodelf,interventional,cpu,80,6,1000,2.3397
gisette,random_forest,woodelf,path_dependent,gpu,80,6,1000,46.7549
gisette,random_forest,woodelf,interventional,gpu,80,6,1000,46.0743
ames_housing,xgboost,woodelf,path_dependent,cpu,4,6,79,0.3089
ames_housing,xgboost,woodelf,interventional,cpu,4,6,79,0.3721
ames_housing,xgboost,woodelf,path_dependent,gpu,4,6,79,2.9757
ames_housing,xgboost,woodelf,interventional,gpu,4,6,79,3.0543
ames_housing,xgboost,woodelf,path_dependent,cpu,8,6,79,2.2827
ames_housing,xgboost,woodelf,interventional,cpu,8,6,79,2.5849
ames_housing,xgboost,woodelf,path_dependent,gpu,8,6,79,28.0137
ames_housing,xgboost,woodelf,interventional,gpu,8,6,79,29.3722
ames_housing,xgboost,woodelf,path_dependent,cpu,12,6,79,6.3928
ames_housing,xgboost,woodelf,interventional,cpu,12,6,79,11.317
ames_housing,xgboost,woodelf,path_dependent,gpu,12,6,79,99.6362
ames_housing,xgboost,woodelf,interventional,gpu,12,6,79,102.9218
ames_housing,xgboost,woodelf,path_dependent,cpu,15,6,79,8.9457
ames_housing,xgboost,woodelf,interventional,cpu,15,6,79,9.3675
ames_housing,xgboost,woodelf,path_dependent,gpu,15,6,79,163.1456
ames_housing,xgboost,woodelf,interventional,gpu,15,6,79,163.8576
ames_housing,xgboost,woodelf,path_dependent,cpu,20,6,79,10.7885
ames_housing,xgboost,woodelf,interventional,cpu,20,6,79,10.7288
ames_housing,xgboost,woodelf,path_dependent,gpu,20,6,79,242.9785
ames_housing,xgboost,woodelf,interventional,gpu,20,6,79,227.36
ames_housing,xgboost,woodelf,path_dependent,cpu,50,6,79,11.3862
ames_housing,xgboost,woodelf,interventional,cpu,50,6,79,11.2256
ames_housing,xgboost,woodelf,path_dependent,gpu,50,6,79,605.3317
ames_housing,xgboost,woodelf,interventional,gpu,50,6,79,605.5532
ames_housing,xgboost,woodelf,path_dependent,cpu,80,6,79,11.491
ames_housing,xgboost,woodelf,interventional,cpu,80,6,79,11.3151
ames_housing,xgboost,woodelf,path_dependent,gpu,80,6,79,606.1389
ames_housing,xgboost,woodelf,interventional,gpu,80,6,79,612.2458
ames_housing,lightgbm,woodelf,path_dependent,cpu,4,6,79,0.2053
ames_housing,lightgbm,woodelf,interventional,cpu,4,6,79,0.2424
ames_housing,lightgbm,woodelf,path_dependent,gpu,4,6,79,2.3023
ames_housing,lightgbm,woodelf,interventional,gpu,4,6,79,1.8531
ames_housing,lightgbm,woodelf,path_dependent,cpu,8,6,79,0.7504
ames_housing,lightgbm,woodelf,interventional,cpu,8,6,79,0.8881
ames_housing,lightgbm,woodelf,path_dependent,gpu,8,6,79,7.8417
ames_housing,lightgbm,woodelf,interventional,gpu,8,6,79,7.7458
ames_housing,lightgbm,woodelf,path_dependent,cpu,12,6,79,0.6547
ames_housing,lightgbm,woodelf,interventional,cpu,12,6,79,1.0306
ames_housing,lightgbm,woodelf,path_dependent,gpu,12,6,79,8.3554
ames_housing,lightgbm,woodelf,interventional,gpu,12,6,79,8.3349
ames_housing,lightgbm,woodelf,path_dependent,cpu,15,6,79,0.8168
ames_housing,lightgbm,woodelf,interventional,cpu,15,6,79,0.9404
ames_housing,lightgbm,woodelf,path_dependent,gpu,15,6,79,12.7123
ames_housing,lightgbm,woodelf,interventional,gpu,15,6,79,12.2009
ames_housing,lightgbm,woodelf,path_dependent,cpu,20,6,79,0.9853
ames_housing,lightgbm,woodelf,interventional,cpu,20,6,79,1.1214
ames_housing,lightgbm,woodelf,path_dependent,gpu,20,6,79,47.9859
ames_housing,lightgbm,woodelf,interventional,gpu,20,6,79,45.3358
ames_housing,lightgbm,woodelf,path_dependent,cpu,50,6,79,0.9996
ames_housing,lightgbm,woodelf,interventional,cpu,50,6,79,1.0575
ames_housing,lightgbm,woodelf,path_dependent,gpu,50,6,79,605.2164
ames_housing,lightgbm,woodelf,interventional,gpu,50,6,79,615.4348
ames_housing,lightgbm,woodelf,path_dependent,cpu,80,6,79,0.9963
ames_housing,lightgbm,woodelf,interventional,cpu,80,6,79,1.0529
ames_housing,lightgbm,woodelf,path_dependent,gpu,80,6,79,610.879
ames_housing,lightgbm,woodelf,interventional,gpu,80,6,79,607.6702
ames_housing,random_forest,woodelf,path_dependent,cpu,4,6,79,0.3349
ames_housing,random_forest,woodelf,interventional,cpu,4,6,79,0.432
ames_housing,random_forest,woodelf,path_dependent,gpu,4,6,79,3.5608
ames_housing,random_forest,woodelf,interventional,gpu,4,6,79,3.3274
ames_housing,random_forest,woodelf,path_dependent,cpu,8,6,79,4.1069
ames_housing,random_forest,woodelf,interventional,cpu,8,6,79,4.9746
ames_housing,random_forest,woodelf,path_dependent,gpu,8,6,79,49.7533
ames_housing,random_forest,woodelf,interventional,gpu,8,6,79,51.7182
ames_housing,random_forest,woodelf,path_dependent,cpu,12,6,79,12.1986
ames_housing,random_forest,woodelf,interventional,cpu,12,6,79,20.9322
ames_housing,random_forest,woodelf,path_dependent,gpu,12,6,79,196.6382
ames_housing,random_forest,woodelf,interventional,gpu,12,6,79,200.915
ames_housing,random_forest,woodelf,path_dependent,cpu,15,6,79,18.3254
ames_housing,random_forest,woodelf,interventional,cpu,15,6,79,20.3992
ames_housing,random_forest,woodelf,path_dependent,gpu,15,6,79,305.5268
ames_housing,random_forest,woodelf,interventional,gpu,15,6,79,307.5354
ames_housing,random_forest,woodelf,path_dependent,cpu,20,6,79,28.8903
ames_housing,random_forest,woodelf,interventional,cpu,20,6,79,31.4663
ames_housing,random_forest,woodelf,path_dependent,gpu,20,6,79,523.2954
ames_housing,random_forest,woodelf,interventional,gpu,20,6,79,511.2265
ames_housing,random_forest,woodelf,path_dependent,cpu,50,6,79,18.0081
ames_housing,random_forest,woodelf,interventional,cpu,50,6,79,19.8278
ames_housing,random_forest,woodelf,path_dependent,gpu,50,6,79,613.365
ames_housing,random_forest,woodelf,interventional,gpu,50,6,79,605.7265
ames_housing,random_forest,woodelf,path_dependent,cpu,80,6,79,19.3183
ames_housing,random_forest,woodelf,interventional,cpu,80,6,79,21.1002
ames_housing,random_forest,woodelf,path_dependent,gpu,80,6,79,607.1286
ames_housing,random_forest,woodelf,interventional,gpu,80,6,79,607.7163
bike,xgboost,woodelf,path_dependent,cpu,4,6,12,0.3145
bike,xgboost,woodelf,interventional,cpu,4,6,12,0.3688
bike,xgboost,woodelf,path_dependent,gpu,4,6,12,3.0323
bike,xgboost,woodelf,interventional,gpu,4,6,12,2.8326
bike,xgboost,woodelf,path_dependent,cpu,8,6,12,2.5701
bike,xgboost,woodelf,interventional,cpu,8,6,12,3.2014
bike,xgboost,woodelf,path_dependent,gpu,8,6,12,29.5299
bike,xgboost,woodelf,interventional,gpu,8,6,12,31.3783
bike,xgboost,woodelf,path_dependent,cpu,12,6,12,9.2135
bike,xgboost,woodelf,interventional,cpu,12,6,12,11.8523
bike,xgboost,woodelf,path_dependent,gpu,12,6,12,118.5368
bike,xgboost,woodelf,interventional,gpu,12,6,12,122.9352
bike,xgboost,woodelf,path_dependent,cpu,15,6,12,13.2625
bike,xgboost,woodelf,interventional,cpu,15,6,12,17.2519
bike,xgboost,woodelf,path_dependent,gpu,15,6,12,184.8585
bike,xgboost,woodelf,interventional,gpu,15,6,12,190.3244
bike,xgboost,woodelf,path_dependent,cpu,20,6,12,14.7816
bike,xgboost,woodelf,interventional,cpu,20,6,12,19.3997
bike,xgboost,woodelf,path_dependent,gpu,20,6,12,192.7913
bike,xgboost,woodelf,interventional,gpu,20,6,12,200.2345
bike,xgboost,woodelf,path_dependent,cpu,50,6,12,13.5433
bike,xgboost,woodelf,interventional,cpu,50,6,12,17.5713
bike,xgboost,woodelf,path_dependent,gpu,50,6,12,181.5955
bike,xgboost,woodelf,interventional,gpu,50,6,12,189.5368
bike,xgboost,woodelf,path_dependent,cpu,80,6,12,13.5471
bike,xgboost,woodelf,interventional,cpu,80,6,12,17.5981
bike,xgboost,woodelf,path_dependent,gpu,80,6,12,182.4714
bike,xgboost,woodelf,interventional,gpu,80,6,12,190.0252
bike,lightgbm,woodelf,path_dependent,cpu,4,6,12,0.2383
bike,lightgbm,woodelf,interventional,cpu,4,6,12,0.2984
bike,lightgbm,woodelf,path_dependent,gpu,4,6,12,2.4838
bike,lightgbm,woodelf,interventional,gpu,4,6,12,2.0597
bike,lightgbm,woodelf,path_dependent,cpu,8,6,12,0.7237
bike,lightgbm,woodelf,interventional,cpu,8,6,12,0.879
bike,lightgbm,woodelf,path_dependent,gpu,8,6,12,6.939
bike,lightgbm,woodelf,interventional,gpu,8,6,12,7.0272
bike,lightgbm,woodelf,path_dependent,cpu,12,6,12,0.77
bike,lightgbm,woodelf,interventional,cpu,12,6,12,0.9773
bike,lightgbm,woodelf,path_dependent,gpu,12,6,12,8.3563
bike,lightgbm,woodelf,interventional,gpu,12,6,12,8.5021
bike,lightgbm,woodelf,path_dependent,cpu,15,6,12,0.764
bike,lightgbm,woodelf,interventional,cpu,15,6,12,0.9714
bike,lightgbm,woodelf,path_dependent,gpu,15,6,12,8.0368
bike,lightgbm,woodelf,interventional,gpu,15,6,12,8.273
bike,lightgbm,woodelf,path_dependent,cpu,20,6,12,0.771
bike,lightgbm,woodelf,interventional,cpu,20,6,12,0.9851
bike,lightgbm,woodelf,path_dependent,gpu,20,6,12,8.0131
bike,lightgbm,woodelf,interventional,gpu,20,6,12,8.0937
bike,lightgbm,woodelf,path_dependent,cpu,50,6,12,0.8559
bike,lightgbm,woodelf,interventional,cpu,50,6,12,1.0892
bike,lightgbm,woodelf,path_dependent,gpu,50,6,12,7.9664
bike,lightgbm,woodelf,interventional,gpu,50,6,12,8.3029
bike,lightgbm,woodelf,path_dependent,cpu,80,6,12,0.8678
bike,lightgbm,woodelf,interventional,cpu,80,6,12,1.0913
bike,lightgbm,woodelf,path_dependent,gpu,80,6,12,8.1959
bike,lightgbm,woodelf,interventional,gpu,80,6,12,8.4502
bike,random_forest,woodelf,path_dependent,cpu,4,6,12,0.342
bike,random_forest,woodelf,interventional,cpu,4,6,12,0.4514
bike,random_forest,woodelf,path_dependent,gpu,4,6,12,3.0251
bike,random_forest,woodelf,interventional,gpu,4,6,12,2.9105
bike,random_forest,woodelf,path_dependent,cpu,8,6,12,4.3697
bike,random_forest,woodelf,interventional,cpu,8,6,12,5.261
bike,random_forest,woodelf,path_dependent,gpu,8,6,12,46.634
bike,random_forest,woodelf,interventional,gpu,8,6,12,49.6415
bike,random_forest,woodelf,path_dependent,cpu,12,6,12,12.4137
bike,random_forest,woodelf,interventional,cpu,12,6,12,16.1901
bike,random_forest,woodelf,path_dependent,gpu,12,6,12,161.6521
bike,random_forest,woodelf,interventional,gpu,12,6,12,168.7046
bike,random_forest,woodelf,path_dependent,cpu,15,6,12,16.1384
bike,random_forest,woodelf,interventional,cpu,15,6,12,21.2546
bike,random_forest,woodelf,path_dependent,gpu,15,6,12,212.9049
bike,random_forest,woodelf,interventional,gpu,15,6,12,221.8043
bike,random_forest,woodelf,path_dependent,cpu,20,6,12,15.7521
bike,random_forest,woodelf,interventional,cpu,20,6,12,21.4227
bike,random_forest,woodelf,path_dependent,gpu,20,6,12,205.2284
bike,random_forest,woodelf,interventional,gpu,20,6,12,213.6419
bike,random_forest,woodelf,path_dependent,cpu,50,6,12,16.9103
bike,random_forest,woodelf,interventional,cpu,50,6,12,21.6495
bike,random_forest,woodelf,path_dependent,gpu,50,6,12,207.6248
bike,random_forest,woodelf,interventional,gpu,50,6,12,224.8105
bike,random_forest,woodelf,path_dependent,cpu,80,6,12,15.2499
bike,random_forest,woodelf,interventional,cpu,80,6,12,20.5564
bike,random_forest,woodelf,path_dependent,gpu,80,6,12,205.563
bike,random_forest,woodelf,interventional,gpu,80,6,12,215.0651
diabetes_130,xgboost,woodelf,path_dependent,cpu,4,6,47,0.2093
diabetes_130,xgboost,woodelf,interventional,cpu,4,6,47,0.2514
diabetes_130,xgboost,woodelf,path_dependent,gpu,4,6,47,2.053
diabetes_130,xgboost,woodelf,interventional,gpu,4,6,47,2.0039
diabetes_130,xgboost,woodelf,path_dependent,cpu,8,6,47,0.5548
diabetes_130,xgboost,woodelf,interventional,cpu,8,6,47,0.6518
diabetes_130,xgboost,woodelf,path_dependent,gpu,8,6,47,6.0306
diabetes_130,xgboost,woodelf,interventional,gpu,8,6,47,6.1939
diabetes_130,xgboost,woodelf,path_dependent,cpu,12,6,47,0.6311
diabetes_130,xgboost,woodelf,interventional,cpu,12,6,47,0.858
diabetes_130,xgboost,woodelf,path_dependent,gpu,12,6,47,7.8036
diabetes_130,xgboost,woodelf,interventional,gpu,12,6,47,8.0614
diabetes_130,xgboost,woodelf,path_dependent,cpu,15,6,47,0.6764
diabetes_130,xgboost,woodelf,interventional,cpu,15,6,47,0.8815
diabetes_130,xgboost,woodelf,path_dependent,gpu,15,6,47,9.6281
diabetes_130,xgboost,woodelf,interventional,gpu,15,6,47,9.7566
diabetes_130,xgboost,woodelf,path_dependent,cpu,20,6,47,0.6053
diabetes_130,xgboost,woodelf,interventional,cpu,20,6,47,0.7753
diabetes_130,xgboost,woodelf,path_dependent,gpu,20,6,47,8.7438
diabetes_130,xgboost,woodelf,interventional,gpu,20,6,47,8.6395
diabetes_130,xgboost,woodelf,path_dependent,cpu,50,6,47,0.6219
diabetes_130,xgboost,woodelf,interventional,cpu,50,6,47,0.8109
diabetes_130,xgboost,woodelf,path_dependent,gpu,50,6,47,8.8466
diabetes_130,xgboost,woodelf,interventional,gpu,50,6,47,8.965
diabetes_130,xgboost,woodelf,path_dependent,cpu,80,6,47,0.6311
diabetes_130,xgboost,woodelf,interventional,cpu,80,6,47,0.8123
diabetes_130,xgboost,woodelf,path_dependent,gpu,80,6,47,8.9007
diabetes_130,xgboost,woodelf,interventional,gpu,80,6,47,9.1026
diabetes_130,lightgbm,woodelf,path_dependent,cpu,4,6,47,0.2121
diabetes_130,lightgbm,woodelf,interventional,cpu,4,6,47,0.2615
diabetes_130,lightgbm,woodelf,path_dependent,gpu,4,6,47,1.9962
diabetes_130,lightgbm,woodelf,interventional,gpu,4,6,47,1.8494
diabetes_130,lightgbm,woodelf,path_dependent,cpu,8,6,47,0.6256
diabetes_130,lightgbm,woodelf,interventional,cpu,8,6,47,0.7429
diabetes_130,lightgbm,woodelf,path_dependent,gpu,8,6,47,6.6733
diabetes_130,lightgbm,woodelf,interventional,gpu,8,6,47,6.7461
diabetes_130,lightgbm,woodelf,path_dependent,cpu,12,6,47,1.3007
diabetes_130,lightgbm,woodelf,interventional,cpu,12,6,47,1.7325
diabetes_130,lightgbm,woodelf,path_dependent,gpu,12,6,47,15.0494
diabetes_130,lightgbm,woodelf,interventional,gpu,12,6,47,15.2374
diabetes_130,lightgbm,woodelf,path_dependent,cpu,15,6,47,0.8594
diabetes_130,lightgbm,woodelf,interventional,cpu,15,6,47,1.0793
diabetes_130,lightgbm,woodelf,path_dependent,gpu,15,6,47,11.3362
diabetes_130,lightgbm,woodelf,interventional,gpu,15,6,47,11.1466
diabetes_130,lightgbm,woodelf,path_dependent,cpu,20,6,47,0.871
diabetes_130,lightgbm,woodelf,interventional,cpu,20,6,47,1.0581
diabetes_130,lightgbm,woodelf,path_dependent,gpu,20,6,47,40.0757
diabetes_130,lightgbm,woodelf,interventional,gpu,20,6,47,40.3935
diabetes_130,lightgbm,woodelf,path_dependent,cpu,50,6,47,0.8738
diabetes_130,lightgbm,woodelf,interventional,cpu,50,6,47,1.0656
diabetes_130,lightgbm,woodelf,path_dependent,gpu,50,6,47,40.2704
diabetes_130,lightgbm,woodelf,interventional,gpu,50,6,47,40.2103
diabetes_130,lightgbm,woodelf,path_dependent,cpu,80,6,47,0.893
diabetes_130,lightgbm,woodelf,interventional,cpu,80,6,47,1.0623
diabetes_130,lightgbm,woodelf,path_dependent,gpu,80,6,47,40.5451
diabetes_130,lightgbm,woodelf,interventional,gpu,80,6,47,40.5851
diabetes_130,random_forest,woodelf,path_dependent,cpu,4,6,47,0.3907
diabetes_130,random_forest,woodelf,interventional,cpu,4,6,47,0.4981
diabetes_130,random_forest,woodelf,path_dependent,gpu,4,6,47,4.0813
diabetes_130,random_forest,woodelf,interventional,gpu,4,6,47,4.0526
diabetes_130,random_forest,woodelf,path_dependent,cpu,8,6,47,1.3188
diabetes_130,random_forest,woodelf,interventional,cpu,8,6,47,1.5466
diabetes_130,random_forest,woodelf,path_dependent,gpu,8,6,47,15.9749
diabetes_130,random_forest,woodelf,interventional,gpu,8,6,47,16.2906
diabetes_130,random_forest,woodelf,path_dependent,cpu,12,6,47,3.7464
diabetes_130,random_forest,woodelf,interventional,cpu,12,6,47,6.1109
diabetes_130,random_forest,woodelf,path_dependent,gpu,12,6,47,57.0626
diabetes_130,random_forest,woodelf,interventional,gpu,12,6,47,57.9499
diabetes_130,random_forest,woodelf,path_dependent,cpu,15,6,47,3.0434
diabetes_130,random_forest,woodelf,interventional,cpu,15,6,47,3.3891
diabetes_130,random_forest,woodelf,path_dependent,gpu,15,6,47,50.2824
diabetes_130,random_forest,woodelf,interventional,gpu,15,6,47,50.2992
diabetes_130,random_forest,woodelf,path_dependent,cpu,20,6,47,3.4305
diabetes_130,random_forest,woodelf,interventional,cpu,20,6,47,3.6926
diabetes_130,random_forest,woodelf,path_dependent,gpu,20,6,47,89.2507
diabetes_130,random_forest,woodelf,interventional,gpu,20,6,47,88.1943
diabetes_130,random_forest,woodelf,path_dependent,cpu,50,6,47,3.4207
diabetes_130,random_forest,woodelf,interventional,cpu,50,6,47,3.6985
diabetes_130,random_forest,woodelf,path_dependent,gpu,50,6,47,611.5924
diabetes_130,random_forest,woodelf,interventional,gpu,50,6,47,608.7052
diabetes_130,random_forest,woodelf,path_dependent,cpu,80,6,47,3.3563
