dataset,model,n_features,seed,library,backend,approximator,budget,method,device,imputer,n_background,n_eval,runtime_s,n_model_evals,relative_additivity_gap,relative_mae,mean_abs_diff,sign_agreement,mean_sample_rho
bike,transformer,12,6,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,37.3297,560111,1.5181434034447313e-07,0.09082859765155658,1.779548818879407,0.975,0.9797202797202799
bike,transformer,12,6,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,55.046,512101,2.158863785231192e-07,0.08923329371700088,1.7354356348243414,0.9666666666666667,0.9797202797202799
bike,transformer,12,6,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,54.1298,512101,5.1879264799428335e-08,0.08481183351269721,1.6640136513252823,0.9833333333333333,0.9825174825174827
bike,transformer,12,6,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,33.9964,508101,2.284832284927749e-07,0.08984687374586686,1.756399497936709,0.9583333333333334,0.9762237762237763
bike,cnn_1d,12,6,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,0.0792,0,0.0396607468942153,0.04063642956404296,0.4622662815575798,0.9916666666666667,0.9895104895104897
bike,cnn_1d,12,6,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.0306,0,0.0,0.04063642956404296,0.4622662815575798,0.9916666666666667,0.9895104895104897
bike,cnn_1d,12,6,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,0.374,0,0.0369315699912148,0.05323954947902563,0.6074168027296685,1.0,0.9902097902097904
bike,cnn_1d,12,6,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.0243,0,1.8534501862810241e-07,0.040636425532411716,0.462266234929363,0.9916666666666667,0.9895104895104897
bike,cnn_1d,12,6,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,32.0279,11264110,1.053833864347853e-07,0.06292969417102247,0.7249101348954459,0.9833333333333333,0.9874125874125875
bike,cnn_1d,12,6,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,30.517,9240110,1.0538338650247214e-07,0.06297001016471943,0.7253739385555189,0.9833333333333333,0.9874125874125875
bike,cnn_1d,12,6,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,2.8704,560111,4.055443434004044e-07,0.06403606254606851,0.737702760175448,0.9833333333333333,0.9874125874125875
bike,cnn_1d,12,6,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,0.9682,512101,2.373528949219934e-07,0.06093605012837036,0.6837323163923035,0.9833333333333333,0.9846153846153849
bike,cnn_1d,12,6,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,0.5941,512101,1.0517100040844493e-07,0.06359285905531208,0.7326838192941696,0.9833333333333333,0.9853146853146855
bike,cnn_1d,12,6,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,3.4559,508101,1.4172248518206064e-07,0.0642214995404603,0.7397877807846105,0.9833333333333333,0.9867132867132868
diabetes_130,mlp,47,6,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,0.0612,0,0.2007198400236417,0.4823340378589075,0.0014801798899536653,0.9727272727272728,0.9598717415830416
diabetes_130,mlp,47,6,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.0158,0,0.7735647726637458,0.4823340378589075,0.0014801798899536653,0.9727272727272728,0.9598717415830416
diabetes_130,mlp,47,6,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,0.3593,0,0.2599147439259134,0.13325015364505524,0.0004797604301966623,0.9757575757575757,0.9729826019832553
diabetes_130,mlp,47,6,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.0258,0,0.704968031383621,0.348100650172083,0.0011054641571737445,0.9666666666666667,0.9679116442016509
diabetes_130,mlp,47,6,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,54.1836,47104110,2.2648539343248317e-07,0.4806604649778636,0.0014414436486425333,0.9575757575757575,0.9423633483974709
diabetes_130,mlp,47,6,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,53.1167,45150110,2.264853941648293e-07,0.4772961157678217,0.0014287571881450663,0.9575757575757575,0.9457632768523153
diabetes_130,mlp,47,6,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,1.9052,529111,2.8718184079308845e-07,0.4780448929962842,0.0014417872182121707,0.9454545454545454,0.9371652514696279
diabetes_130,mlp,47,6,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,0.9374,512101,5.220212529226364e-07,0.7793197450931086,0.002095788728423256,0.9393939393939394,0.890450250545652
diabetes_130,mlp,47,6,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,0.6399,512101,2.5712258556714337e-07,0.5354687921738358,0.0016605970995350386,0.906060606060606,0.8671186528429498
diabetes_130,mlp,47,6,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,1.1576,508101,5.6547172952305e-07,0.47954788036218104,0.0014425222620616145,0.9303030303030303,0.9254963621384006
diabetes_130,transformer,47,6,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,6.3407,0,0.0569008005196902,0.5504635386452845,5.239826798548682e-05,0.8484848484848485,0.8362448785701563
diabetes_130,transformer,47,6,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,2.4756,0,1.08058004736817,0.5504635386452845,5.239826798548682e-05,0.8484848484848485,0.8362448785701563
diabetes_130,transformer,47,6,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,5.3887,0,0.0783092934478723,0.09245876558571274,9.382534426434512e-06,0.9757575757575757,0.9841458345703937
diabetes_130,transformer,47,6,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,2.2573,0,1.3196042629997171,0.5172957124896651,5.13926825829124e-05,0.8666666666666667,0.8780476218751856
diabetes_130,transformer,47,6,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,3600.792,7479710,,,,,
diabetes_130,transformer,47,6,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,3600.6672,7454910,,,,,
diabetes_130,transformer,47,6,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,170.8601,529111,3.2084083090229017e-06,0.07141515010050549,7.265628242139456e-06,0.9787878787878788,0.9873047918769672
diabetes_130,transformer,47,6,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,225.6017,512101,1.2669573488885094e-06,0.3323630410896036,3.487624742678817e-05,0.8787878787878788,0.8611832162601175
diabetes_130,transformer,47,6,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,225.2624,512101,1.379677530606997e-06,0.07689448315957181,7.836417821900412e-06,0.9757575757575757,0.9733940217860978
diabetes_130,transformer,47,6,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,217.2988,508101,1.819809192839543e-05,0.07167882636892234,7.2824826334273766e-06,0.9818181818181818,0.9788281632092755
diabetes_130,cnn_1d,47,6,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,0.1373,0,0.1145982277957257,0.19502535021635456,0.0004012427550828471,0.9939393939393939,0.9862122201769493
diabetes_130,cnn_1d,47,6,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.0871,0,0.3028498415786698,0.19502535021635456,0.0004012427550828471,0.9939393939393939,0.9862122201769493
diabetes_130,cnn_1d,47,6,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,0.3843,0,0.0833982252231382,0.11319128135168038,0.0002437921277331429,0.996969696969697,0.984870257110623
diabetes_130,cnn_1d,47,6,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.0455,0,0.2843309231289434,0.15354626902192317,0.0003105067305094711,0.9939393939393939,0.988539872929161
diabetes_130,cnn_1d,47,6,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,408.7495,47104110,1.1447272383110089e-07,0.17238049201694675,0.00034685882485028965,0.996969696969697,0.9756264021790486
diabetes_130,cnn_1d,47,6,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,380.9725,45150110,1.1447272383110089e-07,0.17207112332483965,0.00034615174304332316,0.996969696969697,0.9782137074145119
diabetes_130,cnn_1d,47,6,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,2.6597,529111,4.231030813674024e-07,0.16728915181833506,0.0003375131960518476,0.9939393939393939,0.9868772638204384
diabetes_130,cnn_1d,47,6,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,1.4607,512101,2.433322650116473e-07,0.5389711989621156,0.0009521949548031551,0.9787878787878788,0.9072956406499386
diabetes_130,cnn_1d,47,6,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,1.1971,512101,1.1473831694488181e-07,0.1984562438167888,0.0004042090702853673,0.996969696969697,0.9694858912819034
diabetes_130,cnn_1d,47,6,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,1.7492,508101,5.1468126078673e-07,0.17453156281786952,0.0003512578527824783,0.9939393939393939,0.9791245514330729
covertype,mlp,54,6,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,0.0583,0,0.0408325743890281,0.392943057251624,0.002788133981699225,0.9003021148036254,0.8752007594438945
covertype,mlp,54,6,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.0157,0,0.3557367482521709,0.392943057251624,0.002788133981699225,0.9003021148036254,0.8752007594438945
covertype,mlp,54,6,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,0.3652,0,0.0475873204164542,0.10099870193767682,0.0007689129684172217,0.9637462235649547,0.9693586159904093
covertype,mlp,54,6,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.0215,0,0.2488938732007966,0.3290349791754788,0.0024380836773125925,0.9214501510574018,0.9052271512899047
covertype,mlp,54,6,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,51.8443,54272110,1.9020650141308587e-08,0.11591706469268107,0.000877613789231739,0.9637462235649547,0.9295968726484629
covertype,mlp,54,6,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,48.5216,52332110,1.5577256312790437e-08,0.10845141440795328,0.0008184697102409348,0.9667673716012085,0.9408954756726778
covertype,mlp,54,6,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,2.266,496111,1.456063572512991e-07,0.14065733754168508,0.0010562819581340314,0.9486404833836858,0.9450512083597362
covertype,mlp,54,6,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,0.9908,512101,1.6343300525715258e-07,0.2927252659585358,0.0020036154452528765,0.9123867069486404,0.8627983153440033
covertype,mlp,54,6,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,0.6686,512101,5.0011875660175694e-08,0.3753876123316294,0.003119475051920681,0.8308157099697885,0.7392076454833048
covertype,mlp,54,6,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,1.0509,479101,1.0018635615539812e-07,0.15290106996010552,0.0011493907064746964,0.9637462235649547,0.945836553596387
covertype,transformer,54,6,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,7.5416,0,0.0856312669220177,1.2982826345934506,0.010874434982161686,0.6888217522658611,0.41415846627388575
covertype,transformer,54,6,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,2.7049,0,1.5023337666377887,1.2982826345934506,0.010874434982161686,0.6888217522658611,0.41415846627388575
covertype,transformer,54,6,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,6.1336,0,0.0804795971671494,0.1812401696791583,0.0017091049041468044,0.9305135951661632,0.9228314974916426
covertype,transformer,54,6,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,2.6366,0,0.6132530037506181,0.817988256154783,0.00655730360558664,0.6797583081570997,0.43006976378633216
covertype,transformer,54,6,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,3600.5096,6529710,,,,,
covertype,transformer,54,6,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,3600.2135,6519110,,,,,
covertype,transformer,54,6,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,188.8667,496111,1.3163769304676752e-07,0.30947366329906567,0.002944340545727455,0.8912386706948641,0.8733051723294827
covertype,transformer,54,6,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,256.1908,512101,2.016543396444353e-07,0.36788427592251716,0.003173864774767306,0.8610271903323263,0.7951688538256872
covertype,transformer,54,6,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,256.4589,512101,3.1164452962912235e-08,0.4223369275683172,0.004327604307385558,0.8489425981873112,0.7736791774358179
covertype,transformer,54,6,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,245.4646,479101,2.82664525591849e-07,0.2880374180351646,0.0027490702017454213,0.9063444108761329,0.8711524290293434
covertype,cnn_1d,54,6,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,0.1473,0,0.0755096502913788,0.11124875779561194,0.00017939567502859669,0.9939577039274925,0.9842955837974952
covertype,cnn_1d,54,6,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.0982,0,0.1151791347906977,0.11124875779561194,0.00017939567502859669,0.9939577039274925,0.9842955837974952
covertype,cnn_1d,54,6,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,0.4012,0,0.0696626431955392,0.09819163743788785,0.00016136104812910842,0.9969788519637462,0.9788831916414994
covertype,cnn_1d,54,6,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.061,0,0.1076887987229867,0.09851055817607621,0.00016150623025034162,0.9969788519637462,0.9860731553338606
covertype,cnn_1d,54,6,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,482.8585,54272110,7.504348131065848e-08,0.09320225520748601,0.00015130643536917342,0.9969788519637462,0.9565848628958552
covertype,cnn_1d,54,6,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,457.2624,52332110,7.504348103109973e-08,0.09288785119117668,0.00015076885477659124,0.9969788519637462,0.9682946740676301
covertype,cnn_1d,54,6,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,2.8634,496111,1.380800035987886e-06,0.0985253345019488,0.00015970630087050632,0.9969788519637462,0.9848009193388002
covertype,cnn_1d,54,6,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,1.6365,512101,2.8673438105473817e-07,0.41474334245142785,0.0005982384867497884,0.9848942598187311,0.8762094096860468
covertype,cnn_1d,54,6,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,1.3369,512101,7.525223118303541e-08,0.11228960637364682,0.00018380007427425574,0.9969788519637462,0.9526162050239393
covertype,cnn_1d,54,6,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,1.5741,479101,6.603826265879147e-07,0.09493598966834045,0.000154083251874138,0.9969788519637462,0.969805726987841
gisette,mlp,100,7,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,0.064,0,0.0806321818101626,0.7941379708785065,0.008623950616641311,0.958,0.9898781878187817
gisette,mlp,100,7,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,0.016,0,0.7818553943386427,0.7941379708785065,0.008623950616641311,0.958,0.9898781878187817
gisette,mlp,100,7,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,0.3686,0,0.0704812762697761,0.10270753059569213,0.0013725762131297544,0.97,0.9954071407140713
gisette,mlp,100,7,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,0.0277,0,0.7222729010116634,0.8363943111781855,0.007924778425405976,0.944,0.9832223222322233
gisette,mlp,100,7,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,364.7366,101376110,5.1002930086637535e-08,0.12988016421379908,0.0017201266123969025,0.937,0.9847068706870686
gisette,mlp,100,7,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,138.9306,99528110,4.531087128946516e-08,0.10284800338033179,0.001358236534535763,0.969,0.9944038403840384
gisette,mlp,100,7,dalex,dalex_approx,permutation,512,dalex / permutation,cpu,marginal,100,10,2.054,506111,1.450156128194151e-07,0.2480800736531036,0.003276929563525482,0.945,0.9816369636963695
gisette,mlp,100,7,shapiq_proxy,shapiq_proxy,proxy,512,shapiq / proxyShap,cpu,marginal,100,10,1.3388,512101,2.0621311182901682e-07,0.9553698995225584,0.009259361303435649,0.784,0.796130813081308
gisette,mlp,100,7,shapiq,shapiq_approx,kernel,512,shapiq / kernel,cpu,marginal,100,10,1.3061,512101,4.45410911649091e-08,0.5756942072320755,0.008579693637055673,0.766,0.7884716471647164
gisette,mlp,100,7,shapiq,shapiq_approx,permutation,512,shapiq / permutation,cpu,marginal,100,10,0.9601,497101,4.2069174434721343e-08,0.2350915619933815,0.0031164952214643715,0.958,0.9818865886588657
gisette,transformer,100,7,captum,captum_approx,gradient_shap,512,captum / gradient_shap,cpu,marginal,100,10,13.4354,0,0.1369011162416959,1.767200149013752,0.014877360148536065,0.594,0.34750075007500747
gisette,transformer,100,7,captum,captum_approx,deep_lift_shap,512,captum / deep_lift_shap,cpu,marginal,100,10,5.3572,0,1.0415914094328076,1.767200149013752,0.014877360148536065,0.594,0.34750075007500747
gisette,transformer,100,7,shap,shap_nn_approx,gradient,512,shap / gradient,cpu,marginal,100,10,11.1033,0,0.1250875159436477,0.22125392494237767,0.003202504693611644,0.966,0.9902874287428742
gisette,transformer,100,7,shap,shap_nn_approx,deep,512,shap / deep,cpu,marginal,100,10,5.0411,0,0.8891361644774008,1.5192689274426217,0.013495466479524676,0.807,0.728189618961896
gisette,transformer,100,7,lightshap,lightshap_approx,kernel,512,lightshap / kernel,cpu,marginal,100,10,3600.8239,3484910,,,,,
gisette,transformer,100,7,lightshap,lightshap_approx,permutation,512,lightshap / permutation,cpu,marginal,100,10,3600.1092,3492710,,,,,
