dataset,model,n_background,n_features,n_samples,max_depth,n_estimators,max_depth_config,order,backend,library,mode,seed,imputer,n_eval,runtime_s,additivity_gap,relative_additivity_gap,mean_abs_diff,relative_mae,sign_agreement,mean_sample_rho,is_failure
covertype,lightgbm,100,54,10000,23,100,30,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,4,marginal,10,1.7428,1.887379141862766e-15,1.310616422730345e-15,1.1801419375601646e-13,2.8891190537442088e-12,1.0,1.0,False
covertype,lightgbm,100,54,10000,23,100,50,1,shap_tree_path_dependent,shap,path_dependent,4,marginal,10,0.3129,2.176037128265307e-15,1.5110636403243982e-15,1.18016549674633e-13,2.889176729258887e-12,1.0,1.0,False
covertype,lightgbm,100,54,10000,23,100,50,1,shapiq_tree_path_dependent,shapiq,path_dependent,4,marginal,10,0.1288,3.6133762648660192e-12,2.509167431808877e-12,2.359969043012744e-13,5.777467363383999e-12,1.0,1.0,False
covertype,lightgbm,100,54,10000,23,100,50,1,shapiq_tree_interventional,shapiq,interventional,4,marginal,10,3.7227,1.9279966501084545e-08,1.3765700559227516e-08,,,,,False
covertype,lightgbm,100,54,10000,23,100,50,1,woodelf_path_dependent,woodelf,path_dependent,4,marginal,10,0.0001,,,,,,,True
covertype,lightgbm,100,54,10000,23,100,50,1,woodelf_interventional,woodelf,interventional,4,marginal,10,0.0,,,,,,,True
covertype,lightgbm,100,54,10000,23,100,50,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,4,marginal,10,1.9359,1.887379141862766e-15,1.310616422730345e-15,1.1801625630006598e-13,2.8891695471223623e-12,1.0,1.0,False
covertype,lightgbm,100,54,10000,23,100,80,1,shap_tree_path_dependent,shap,path_dependent,4,marginal,10,0.3156,1.887379141862766e-15,1.3106164227303449e-15,1.1801732447762995e-13,2.8891956973001853e-12,1.0,1.0,False
covertype,lightgbm,100,54,10000,23,100,80,1,shapiq_tree_path_dependent,shapiq,path_dependent,4,marginal,10,0.1309,3.61364271839193e-12,2.5093524600097318e-12,2.3599545638942866e-13,5.777431916887528e-12,1.0,1.0,False
covertype,lightgbm,100,54,10000,23,100,80,1,shapiq_tree_interventional,shapiq,interventional,4,marginal,10,3.8103,1.9279967033991595e-08,1.3765700939717742e-08,,,,,False
covertype,lightgbm,100,54,10000,23,100,80,1,woodelf_path_dependent,woodelf,path_dependent,4,marginal,10,0.0001,,,,,,,True
covertype,lightgbm,100,54,10000,23,100,80,1,woodelf_interventional,woodelf,interventional,4,marginal,10,0.0,,,,,,,True
covertype,lightgbm,100,54,10000,23,100,80,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,4,marginal,10,1.7579,1.7208456881689926e-15,1.194973797195314e-15,1.1801622266972082e-13,2.8891687238140108e-12,1.0,1.0,False
covertype,random_forest,100,54,10000,4,100,4,1,shap_tree_path_dependent,shap,path_dependent,4,marginal,10,0.0044,1.7208456881689927e-16,1.4716341129987313e-15,2.800893039247631e-10,8.531969166458105e-08,1.0,1.0,False
covertype,random_forest,100,54,10000,4,100,4,1,shapiq_tree_path_dependent,shapiq,path_dependent,4,marginal,10,0.0776,1.6098233857064772e-16,1.3766899766762325e-15,2.80089304052716e-10,8.531969170355755e-08,1.0,1.0,False
covertype,random_forest,100,54,10000,4,100,4,1,shapiq_tree_interventional,shapiq,interventional,4,marginal,10,2.3582,1.7068222613048071e-09,1.473288573282528e-08,1.2368481244379583e-10,4.018153633146926e-08,1.0,1.0,False
covertype,random_forest,100,54,10000,4,100,4,1,woodelf_path_dependent,woodelf,path_dependent,4,marginal,10,0.289,3.027374541053618e-08,2.588952442434727e-07,8.402678857079385e-10,2.559590670535149e-07,1.0,1.0,False
covertype,random_forest,100,54,10000,4,100,4,1,woodelf_interventional,woodelf,interventional,4,marginal,10,0.3701,1.8170114357562995e-09,1.5684012603497297e-08,1.2368481244379583e-10,4.018153633146926e-08,1.0,1.0,False
covertype,random_forest,100,54,10000,4,100,4,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,4,marginal,10,1.4039,2.664535259100376e-16,2.2786592717399707e-15,2.800893125147222e-10,8.531969428122074e-08,1.0,1.0,False
covertype,random_forest,100,54,10000,8,100,8,1,shap_tree_path_dependent,shap,path_dependent,4,marginal,10,0.0278,2.470246229790973e-16,1.3028331971645757e-15,1.0928258845157368e-09,2.0943805456906867e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,8,100,8,1,shapiq_tree_path_dependent,shapiq,path_dependent,4,marginal,10,0.1351,1.5432100042289676e-15,8.139047838466338e-15,1.0928258921078538e-09,2.0943805602408434e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,8,100,8,1,shapiq_tree_interventional,shapiq,interventional,4,marginal,10,6.2966,2.311436633761765e-09,1.2245372822329978e-08,1.931519685908433e-10,3.964780827293284e-08,1.0,1.0,False
covertype,random_forest,100,54,10000,8,100,8,1,woodelf_path_dependent,woodelf,path_dependent,4,marginal,10,3.2444,1.3921826208795897e-07,7.342513928868509e-07,3.2784775364756736e-09,6.283141412706684e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,8,100,8,1,woodelf_interventional,woodelf,interventional,4,marginal,10,3.5086,5.262449856435758e-09,2.7879051283356308e-08,1.931519685908433e-10,3.964780827293284e-08,1.0,1.0,False
covertype,random_forest,100,54,10000,8,100,8,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,4,marginal,10,1.3861,2.747801985947262e-16,1.4492189496549774e-15,1.092825886885896e-09,2.0943805502330573e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,12,100,12,1,shap_tree_path_dependent,shap,path_dependent,4,marginal,10,0.1402,4.551914400963141e-16,1.793531048804428e-15,2.3554997810886688e-09,3.4084817655794736e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,12,100,12,1,shapiq_tree_path_dependent,shapiq,path_dependent,4,marginal,10,0.3227,2.350092342950917e-13,9.259760209348764e-13,2.3555035364091577e-09,3.4084871996443997e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,12,100,12,1,shapiq_tree_interventional,shapiq,interventional,4,marginal,10,13.7089,2.546950444992646e-09,1.0024255617930124e-08,1.900745391392547e-10,2.9261920358979748e-08,1.0,1.0,False
covertype,random_forest,100,54,10000,12,100,12,1,woodelf_path_dependent,woodelf,path_dependent,4,marginal,10,11.7983,1.725435640531625e-07,6.798507444147968e-07,7.0664899927547615e-09,1.0225431766254755e-06,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,12,100,12,1,woodelf_interventional,woodelf,interventional,4,marginal,10,20.5427,5.273766878755025e-09,2.075642553860781e-08,1.900745391392547e-10,2.9261920358979748e-08,1.0,1.0,False
covertype,random_forest,100,54,10000,12,100,12,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,4,marginal,10,1.8749,5.329070518200751e-16,2.099743666892989e-15,2.355499785836433e-09,3.4084817724496456e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,15,100,15,1,shap_tree_path_dependent,shap,path_dependent,4,marginal,10,0.3199,7.36910532594948e-16,2.8746717162970813e-15,3.2977241802078995e-09,4.446599635010999e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,15,100,15,1,shapiq_tree_path_dependent,shapiq,path_dependent,4,marginal,10,0.509,3.845011808945031e-12,1.499930616689674e-11,3.297786646640186e-09,4.4466838637677496e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,15,100,15,1,shapiq_tree_interventional,shapiq,interventional,4,marginal,10,20.3165,8.897361750137553e-10,3.468458190539139e-09,6.243562182204615e-11,8.980281059818967e-09,1.0,0.9702300954592096,False
covertype,random_forest,100,54,10000,15,100,15,1,woodelf_path_dependent,woodelf,path_dependent,4,marginal,10,22.8668,3.1839032772068565e-07,1.242033638219556e-06,9.892956150093478e-09,1.3339507127431295e-06,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,15,100,15,1,woodelf_interventional,woodelf,interventional,4,marginal,10,22.0015,6.536438057480609e-16,2.5480993977871985e-15,6.243562182204615e-11,8.980281059818967e-09,1.0,0.9702300954592096,False
covertype,random_forest,100,54,10000,15,100,15,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,4,marginal,10,5.7593,5.870304242705515e-16,2.2899927231519118e-15,3.2977241780174558e-09,4.44659963205745e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,20,100,20,1,shap_tree_path_dependent,shap,path_dependent,4,marginal,10,0.8074,3.2911173786231985e-15,1.0161515715917223e-14,5.255868801895635e-09,6.021291005291321e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,20,100,20,1,shapiq_tree_path_dependent,shapiq,path_dependent,4,marginal,10,0.8672,1.4701563418040295e-09,4.5391929407107895e-09,5.292707587890638e-09,6.063494704303834e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,20,100,20,1,shapiq_tree_interventional,shapiq,interventional,4,marginal,10,33.7803,2.180409307966924e-09,6.803930247430183e-09,6.904974649968571e-11,8.43487060460457e-09,1.0,0.9702097538592707,False
covertype,random_forest,100,54,10000,20,100,20,1,woodelf_path_dependent,woodelf,path_dependent,4,marginal,10,50.1509,4.2738906433845145e-07,1.3195885149204689e-06,1.5670787907898465e-08,1.7952954625352275e-06,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,20,100,20,1,woodelf_interventional,woodelf,interventional,4,marginal,10,43.0952,1.6438239658356224e-15,5.129524792309911e-15,6.904974649968571e-11,8.43487060460457e-09,1.0,0.9702097538592704,False
covertype,random_forest,100,54,10000,20,100,20,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,4,marginal,10,2.3102,4.467953784725864e-15,1.3795066349312883e-14,5.2558687852332135e-09,6.021290986202333e-07,1.0,0.9999999999999997,False
covertype,random_forest,100,54,10000,30,100,30,1,shap_tree_path_dependent,shap,path_dependent,4,marginal,10,1.4739,1.8665615927893066e-13,4.741504941748214e-13,1.2324465407133741e-05,0.0013068013483555133,0.9993710691823899,0.9999390127692013,False
covertype,random_forest,100,54,10000,30,100,30,1,shapiq_tree_path_dependent,shapiq,path_dependent,4,marginal,10,1.2613,0.0005693359707578,0.0014462471151726,3.695232033371214e-05,0.003918168113358819,0.9981132075471698,0.9998170383076044,False
covertype,random_forest,100,54,10000,30,100,30,1,shapiq_tree_interventional,shapiq,interventional,4,marginal,10,43.8398,1.911035188342097e-09,4.928650696953909e-09,7.893762846474612e-11,8.816344124495713e-09,1.0,0.9702097538592707,False
covertype,random_forest,100,54,10000,30,100,30,1,woodelf_path_dependent,woodelf,path_dependent,4,marginal,10,77.8153,5.215335847712742e-07,1.3248178249426715e-06,1.2332756399683243e-05,0.0013076803449477358,0.9993710691823899,0.9999390127692013,False
covertype,random_forest,100,54,10000,30,100,30,1,woodelf_interventional,woodelf,interventional,4,marginal,10,61.267,2.659070880151049e-15,6.857870345169306e-15,7.893762846474612e-11,8.816344124495713e-09,1.0,0.9702097538592704,False
covertype,random_forest,100,54,10000,30,100,30,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,4,marginal,10,2.4171,1.2779230798565244e-13,3.246224834862852e-13,1.232446540718111e-05,0.0013068013483605546,0.9993710691823899,0.9999390127692013,False
covertype,random_forest,100,54,10000,48,100,50,1,shap_tree_path_dependent,shap,path_dependent,4,marginal,10,1.6303,3.707432624788787e-12,9.227739586561846e-12,14.320878615128137,0.6664752302237466,0.8320754716981131,0.6589670287783495,False
covertype,random_forest,100,54,10000,48,100,50,1,shapiq_tree_path_dependent,shapiq,path_dependent,4,marginal,10,1.4093,726.9460211269413,1809.3568394459655,42.962635820182136,1.999423032879922,0.4962264150943396,-0.023098913664951398,False
covertype,random_forest,100,54,10000,48,100,50,1,shapiq_tree_interventional,shapiq,interventional,4,marginal,10,45.7822,2.169787207198514e-09,5.467111487599563e-09,7.757166092118082e-11,8.500549007598808e-09,1.0,0.9702190000987365,False
covertype,random_forest,100,54,10000,48,100,50,1,woodelf_path_dependent,woodelf,path_dependent,4,marginal,10,83.669,5.772709846463969e-07,1.4368181046846584e-06,14.32087862410273,0.6664761162469286,0.8320754716981131,0.6589670287783495,False
covertype,random_forest,100,54,10000,48,100,50,1,woodelf_interventional,woodelf,interventional,4,marginal,10,64.5898,3.278974314291361e-15,8.261878437541223e-15,7.757166092118082e-11,8.500549007598808e-09,1.0,0.9702190000987363,False
covertype,random_forest,100,54,10000,48,100,50,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,4,marginal,10,2.4277,3.3157473294798122e-12,8.252841248334405e-12,14.320878615128144,0.6664752302233675,0.8320754716981131,0.6589670287783495,False
covertype,random_forest,100,54,10000,48,100,80,1,shap_tree_path_dependent,shap,path_dependent,4,marginal,10,1.576,3.707432624788787e-12,9.227739586561846e-12,14.320878615128137,0.6664752302237466,0.8320754716981131,0.6589670287783495,False
covertype,random_forest,100,54,10000,48,100,80,1,shapiq_tree_path_dependent,shapiq,path_dependent,4,marginal,10,1.3884,726.9460211269413,1809.3568394459655,42.962635820182136,1.999423032879922,0.4962264150943396,-0.023098913664951398,False
covertype,random_forest,100,54,10000,48,100,80,1,shapiq_tree_interventional,shapiq,interventional,4,marginal,10,44.4574,2.169787207198514e-09,5.467111487599563e-09,7.757166092118082e-11,8.500549007598808e-09,1.0,0.9702190000987365,False
covertype,random_forest,100,54,10000,48,100,80,1,woodelf_path_dependent,woodelf,path_dependent,4,marginal,10,81.3362,5.772709846463969e-07,1.4368181046846584e-06,14.32087862410273,0.6664761162469286,0.8320754716981131,0.6589670287783495,False
covertype,random_forest,100,54,10000,48,100,80,1,woodelf_interventional,woodelf,interventional,4,marginal,10,62.5967,3.278974314291361e-15,8.261878437541223e-15,7.757166092118082e-11,8.500549007598808e-09,1.0,0.9702190000987363,False
covertype,random_forest,100,54,10000,48,100,80,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,4,marginal,10,2.4177,3.3157473294798122e-12,8.252841248334405e-12,14.320878615128144,0.6664752302233675,0.8320754716981131,0.6589670287783495,False
gisette,xgboost,100,1000,10000,4,100,4,1,shap_tree_path_dependent,shap,path_dependent,5,marginal,10,0.036,1.71661376953125e-06,3.456127052155419e-07,5.8433137138288966e-05,0.005796515256905093,0.9996173469387755,0.9992766439014955,False
gisette,xgboost,100,1000,10000,4,100,4,1,shapiq_tree_path_dependent,shapiq,path_dependent,5,marginal,10,0.5445,0.0306272832002531,0.006166313233678,0.00011686514420490953,0.011592918312197675,0.999234693877551,0.9985532878029909,False
gisette,xgboost,100,1000,10000,4,100,4,1,shapiq_tree_interventional,shapiq,interventional,5,marginal,10,3.7171,6.487474564664808e-07,1.274935303152909e-07,3.0754447159995297e-10,2.9793932147780872e-08,1.0,1.0,False
gisette,xgboost,100,1000,10000,4,100,4,1,woodelf_path_dependent,woodelf,path_dependent,5,marginal,10,0.3155,0.0062938690185546,0.0012665278650307,5.843331847549095e-05,0.005796533110109045,0.9996173469387755,0.9992766439014955,False
gisette,xgboost,100,1000,10000,4,100,4,1,woodelf_interventional,woodelf,interventional,5,marginal,10,0.381,6.663152221086932e-07,1.3094599496123556e-07,3.0754447159995297e-10,2.9793932147780872e-08,1.0,1.0,False
gisette,xgboost,100,1000,10000,4,100,4,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,5,marginal,10,0.0001,,,,,,,True
gisette,xgboost,100,1000,10000,8,100,8,1,shap_tree_path_dependent,shap,path_dependent,5,marginal,10,0.0416,2.5272369384765624e-06,3.930762123636465e-07,6.680351611662665e-05,0.00557863329666321,0.9990291262135922,0.9987662434188658,False
gisette,xgboost,100,1000,10000,8,100,8,1,shapiq_tree_path_dependent,shapiq,path_dependent,5,marginal,10,0.5957,0.0028043388974183,0.0004361755314415,0.00013360436719747962,0.01115704389073126,0.9980582524271845,0.9975324868377315,False
gisette,xgboost,100,1000,10000,8,100,8,1,shapiq_tree_interventional,shapiq,interventional,5,marginal,10,8.7133,1.1255736521498249e-06,1.696996445171927e-07,4.2509731756329054e-10,3.573611583773884e-08,1.0,1.0,False
gisette,xgboost,100,1000,10000,8,100,8,1,woodelf_path_dependent,woodelf,path_dependent,5,marginal,10,1.3059,0.0337013721466064,0.0052308067413816,6.680401312792161e-05,0.00557867496503302,0.9990291262135922,0.9987662434188658,False
gisette,xgboost,100,1000,10000,8,100,8,1,woodelf_interventional,woodelf,interventional,5,marginal,10,1.4614,9.34994918377896e-07,1.409666101456307e-07,4.2509731756329054e-10,3.573611583773884e-08,1.0,1.0,False
gisette,xgboost,100,1000,10000,8,100,8,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,5,marginal,10,0.0001,,,,,,,True
gisette,xgboost,100,1000,10000,12,100,12,1,shap_tree_path_dependent,shap,path_dependent,5,marginal,10,0.046,2.8133392333984377e-06,4.263447476701453e-07,6.639466798647447e-05,0.005512417130420832,0.9988545246277205,0.9986430294198967,False
gisette,xgboost,100,1000,10000,12,100,12,1,shapiq_tree_path_dependent,shapiq,path_dependent,5,marginal,10,0.6266,0.0068600793459407,0.0010396040287846,0.0001327868172570664,0.011024624819769787,0.997709049255441,0.9972860588397936,False
gisette,xgboost,100,1000,10000,12,100,12,1,shapiq_tree_interventional,shapiq,interventional,5,marginal,10,9.8078,9.838604456469112e-07,1.446320138314883e-07,4.407244624257109e-10,3.694583656906259e-08,1.0,1.0,False
gisette,xgboost,100,1000,10000,12,100,12,1,woodelf_path_dependent,woodelf,path_dependent,5,marginal,10,1.3855,0.0271267414093017,0.0041041465985359,6.639507530089889e-05,0.0055124508239124004,0.9988545246277205,0.9986430294198967,False
gisette,xgboost,100,1000,10000,12,100,12,1,woodelf_interventional,woodelf,interventional,5,marginal,10,2.2516,1.0181351691507245e-06,1.4967055725620888e-07,4.407244624257109e-10,3.694583656906259e-08,1.0,1.0,False
gisette,xgboost,100,1000,10000,12,100,12,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,5,marginal,10,0.0001,,,,,,,True
gisette,xgboost,100,1000,10000,15,100,15,1,shap_tree_path_dependent,shap,path_dependent,5,marginal,10,0.0418,2.193450927734375e-06,3.37576494777817e-07,6.483025545546672e-05,0.005365818563869847,0.9986990950226244,0.9985956234728275,False
gisette,xgboost,100,1000,10000,15,100,15,1,shapiq_tree_path_dependent,shapiq,path_dependent,5,marginal,10,0.614,0.0001719529659106,2.646390618587536e-05,0.0001296577055813378,0.01073140467796463,0.9973981900452489,0.997191246945655,False
gisette,xgboost,100,1000,10000,15,100,15,1,shapiq_tree_interventional,shapiq,interventional,5,marginal,10,9.9398,1.0061862631971508e-06,1.4989360992275564e-07,1.5825929719252725e-10,1.3263573629651523e-08,1.0,0.9998330150387948,False
gisette,xgboost,100,1000,10000,15,100,15,1,woodelf_path_dependent,woodelf,path_dependent,5,marginal,10,1.3832,0.0207817554473876,0.0031942673709492,6.483060771961312e-05,0.005365847686471639,0.9986990950226244,0.9985956234728275,False
gisette,xgboost,100,1000,10000,15,100,15,1,woodelf_interventional,woodelf,interventional,5,marginal,10,1.5601,1.1107262251286444e-06,1.6546713819520317e-07,1.5825929719252725e-10,1.3263573629651523e-08,1.0,0.9998330150387951,False
gisette,xgboost,100,1000,10000,15,100,15,1,fasttreeshap_path_dependent,fasttreeshap,path_dependent,5,marginal,10,0.0001,,,,,,,True
